3937,12.01,12.63797991,24.81682158,83.2,198.46,-41.74,0.842531994,1991.25
3979,6.98,12.79456039,-5.03898875,45.27,262.27,-119.18,0.8529706926666666,1991.25
3998,9.22,12.84050486,18.7399011,45.71,54.14,-267.14,0.8560336573333333,1991.25
4012,10.66,12.86707054,58.3010422,54.23,1566.84,405.19,0.8578047026666666,1991.25
4022,8.95,12.89013153,-22.90939545,65.81,612.07,-275.45,0.8593421019999999,1991.25
4061,11.53,12.99979758,20.58313129,33.9,176.84,-105.8,0.8666531719999999,1991.25
4067,11.8,13.03892102,6.80306437,36.34,38.29,-23.81,0.8692614013333333,1991.25
4148,7.15,13.25298157,-30.35699137,71.01,620.5,31.31,0.8835321046666667,1991.25
4151,4.8,13.26783051,61.12355735,53.85,-68.45,169.72,0.884522034,1991.25
4189,11.92,13.34933515,-41.23799485,42.61,14.99,-198.96,0.8899556766666666,1991.25
4223,11.11,13.47081918,45.9444,38.16,303.7,69.82,0.8980546119999999,1991.25
4290,7.41,13.74745006,24.10070725,33.92,-184.14,-179.7,0.9164966706666667,1991.25
4328,12.38,13.85453209,-51.83348668,39.56,336.08,348.96,0.9236354726666666,1991.25
4353,9.42,13.95413097,-29.67637996,32.77,394.49,174.42,0.9302753979999999,1991.25
4443,11.13,14.21060461,-11.58825278,41.73,-201.75,-239.76,0.9473736406666667,1991.25
4454,9.12,14.26352093,69.04402238,41.45,715.26,-234.39,0.9509013953333334,1991.25
4468,10.77,14.3173875,-51.58429906,34.4,103.39,-140.06,0.9544925000000001,1991.25
4473,9.5,14.32691388,-62.24590709,51.66,1028.33,127.79,0.955127592,1991.25
4569,11.77,14.61282693,-27.85630511,76.32,1293.37,-298.93,0.9741884620000001,1991.25
4845,10.06,15.58799588,-10.42342915,46.22,21.32,-178.72,1.0391997253333334,1991.25
4849,8.16,15.60155392,5.0609096,46.61,340.03,221.12,1.0401035946666668,1991.25
4856,9.98,15.62080367,71.68074123,122.77,1745.69,-380.43,1.0413869113333334,1991.25
4872,9.56,15.65812055,62.34482783,99.44,730.1,89.27,1.0438747033333333,1991.25
4907,7.67,15.73689231,69.22742039,38.73,223.88,-148.38,1.049126154,1991.25
4927,11.36,15.80724267,20.09773584,61.23,671.78,44.46,1.0538161780000002,1991.25
5027,9.78,16.10072304,-25.60422804,38.99,-34.15,-316.8,1.0733815359999999,1991.25
5041,10.02,16.13435587,26.12014117,34.39,317.37,13.49,1.0756237246666667,1991.25
5110,8.66,16.37462337,15.39053992,37.6,6.41,-196.83,1.0916415579999998,1991.25
5215,11.45,16.67323507,15.27341418,45.24,-112.05,-253.67,1.1115490046666667,1991.25
5224,8.84,16.69573127,-50.98947181,33.98,489.44,10.67,1.1130487513333334,1991.25
5247,9.0,16.77560068,63.94055066,66.46,1548.21,319.28,1.1183733786666668,1991.25
5260,10.66,16.80665675,-32.42929737,34.85,-14.09,-165.43,1.1204437833333332,1991.25
5286,8.41,16.90753784,22.95617138,48.2,99.08,-491.71,1.1271691893333333,1991.25
5336,5.17,17.05383776,54.92422766,132.4,3421.44,-1599.27,1.1369225173333333,1991.25
5369,10.56,17.1683127,17.24402032,35.99,-61.38,-584.06,1.14455418,1991.25
5410,12.38,17.30128688,-24.68920246,46.11,298.66,22.9,1.1534191253333332,1991.25
5496,9.8,17.59293817,-67.44634604,122.86,389.2,571.98,1.1728625446666667,1991.25
5521,7.66,17.67511529,42.93231721,37.34,-153.5,-199.95,1.1783410193333335,1991.25
5643,12.1,18.12459256,-17.00053959,269.05,1210.09,646.95,1.2083061706666667,1991.25
5663,9.55,18.19186846,-25.23562704,45.4,128.4,20.31,1.2127912306666666,1991.25
5763,9.82,18.49524148,16.49465738,32.62,13.23,-57.3,1.2330160986666667,1991.25
5799,5.14,18.59986241,-7.9235004,41.01,123.67,277.58,1.2399908273333333,1991.25
5812,11.16,18.64205953,-53.94286996,60.76,104.27,310.9,1.2428039686666668,1991.25
5842,7.22,18.7513343,-68.8190944,47.36,416.56,75.95,1.2500889533333333,1991.25
5862,4.97,18.79403213,-45.53209717,66.43,664.47,178.12,1.2529354753333335,1991.25
5896,4.25,18.93956391,-68.87623708,48.94,411.11,127.43,1.262637594,1991.25
5938,7.55,19.10048066,-12.09698844,37.71,134.18,-4.61,1.2733653773333333,1991.25
5944,6.59,19.12226076,42.93949385,42.3,-112.45,-30.49,1.2748173839999999,1991.25
5957,10.1,19.16283929,25.33172767,44.03,428.29,-104.09,1.2775226193333333,1991.25
5985,6.52,19.24522939,-2.278818,33.68,259.08,-140.7,1.2830152926666665,1991.25
6005,11.31,19.31392861,-35.71547383,60.61,90.94,-175.85,1.2875952406666669,1991.25
6008,10.8,19.31461024,-13.26331464,41.14,366.31,21.12,1.2876406826666666,1991.25
6037,9.75,19.39106895,-15.50216373,33.18,279.21,-475.96,1.2927379300000001,1991.25
6069,11.02,19.4716633,5.4754696,65.3,88.17,-629.73,1.2981108866666666,1991.25
6097,11.78,19.56627324,-12.89818577,45.22,174.4,-679.14,1.304418216,1991.25
6130,8.0,19.67019999,-0.86695851,36.16,431.21,-250.17,1.311346666,1991.25
6273,7.57,20.12483587,-19.94845905,34.73,166.52,-228.27,1.3416557246666665,1991.25
6290,10.36,20.1710989,57.32685005,52.71,-294.33,436.43,1.3447399266666666,1991.25
6339,8.46,20.36614642,31.34165105,34.78,529.74,-93.53,1.3577430946666667,1991.25
6342,10.7,20.3715087,24.33054693,37.85,341.96,6.75,1.35810058,1991.25
6344,9.67,20.37480789,80.15199391,41.44,282.73,-80.85,1.358320526,1991.25
6351,10.15,20.39010873,-41.65529478,59.29,1238.97,-455.84,1.3593405820000002,1991.25
6365,11.48,20.43952009,-46.71418505,42.73,-115.92,-79.79,1.3626346726666665,1991.25
6379,7.17,20.49667464,76.7103681,59.46,-34.12,-34.45,1.366444976,1991.25
6405,6.96,20.57305873,18.68271329,39.07,555.56,-3.76,1.3715372486666666,1991.25
6414,10.3,20.595083,-33.21350931,37.1,355.76,-296.72,1.3730055333333333,1991.25
6456,7.85,20.75984242,-12.96600556,33.09,463.0,-26.06,1.3839894946666667,1991.25
6626,9.8,21.25687634,-32.85148015,37.93,232.65,147.85,1.4171250893333334,1991.25
6686,2.66,21.45251267,60.23540347,32.81,297.24,-49.49,1.4301675113333334,1991.25
6706,5.35,21.56366085,19.17232096,38.35,-26.8,10.16,1.4375773900000002,1991.25
6762,7.96,21.75571899,-0.15671666,33.59,298.45,-358.53,1.450381266,1991.25
6813,4.83,21.9128547,45.40695287,35.33,356.99,-109.32,1.46085698,1991.25
6917,7.74,22.26920867,21.72361547,43.16,455.58,-185.0,1.4846139113333334,1991.25
7078,5.82,22.80632718,70.2647886,34.19,137.53,-76.0,1.520421812,1991.25
7170,11.16,23.11071865,-21.90296705,56.42,-588.41,-888.25,1.5407145766666666,1991.25
7235,6.97,23.31514505,-24.17757411,51.27,271.86,-159.5,1.5543430033333334,1991.25
7276,5.75,23.42805448,-7.02514279,33.71,176.82,-81.49,1.5618702986666666,1991.25
7339,6.52,23.64116285,68.94785738,47.65,-379.06,115.05,1.5760775233333333,1991.25
7372,7.11,23.75398479,-29.91056753,42.29,85.56,96.58,1.583598986,1991.25
7392,12.23,23.82904296,10.27850061,35.36,-137.4,-157.76,1.5886028639999998,1991.25
7513,4.1,24.19990413,41.40638491,74.25,-172.57,-381.01,1.613326942,1991.25
7554,10.39,24.33490489,-49.19594129,45.79,497.52,113.75,1.6223269926666668,1991.25
7576,7.66,24.39735704,-6.76018613,42.35,170.99,-97.73,1.6264904693333333,1991.25
7585,6.77,24.42002999,12.07836601,38.86,123.2,6.59,1.6280019993333332,1991.25
7601,5.88,24.47908355,-82.97528876,36.86,122.3,120.7,1.6319389033333331,1991.25
7646,11.6,24.62349663,0.65118329,52.95,512.97,162.07,1.641566442,1991.25
7734,6.6,24.89931748,45.87832743,46.73,216.82,-228.95,1.6599544986666668,1991.25
7748,9.81,24.9392385,73.70925656,36.72,155.49,-111.2,1.6626158999999998,1991.25
7751,5.76,24.94684603,-56.19644067,122.75,286.1,16.66,1.6631230686666667,1991.25
7765,8.68,24.98327133,15.25944524,61.3,125.98,-35.92,1.665551422,1991.25
7829,10.16,25.18321792,-49.23205869,33.63,292.13,146.8,1.6788811946666666,1991.25
7918,4.96,25.44381547,42.61380692,79.09,791.35,-180.16,1.6962543646666668,1991.25
7978,5.52,25.62146258,-53.7405747,57.63,166.97,-106.71,1.7080975053333334,1991.25
7981,5.24,25.62479083,20.27015091,133.91,-302.12,-677.4,1.7083193886666665,1991.25
8043,10.4,25.81504023,27.84218426,48.11,550.97,-33.26,1.7210026820000002,1991.25
8051,10.93,25.83510906,4.32351508,88.86,-420.14,-763.36,1.722340604,1991.25
8069,11.73,25.91754583,28.05270629,33.68,275.93,24.26,1.7278363886666668,1991.25
8070,8.42,25.92186046,63.82481469,74.45,-394.18,-581.75,1.7281240306666668,1991.25
8102,3.49,26.02136441,-15.93955597,274.17,-1721.82,854.07,1.7347576273333334,1991.25
8190,11.42,26.32451293,46.53498099,40.43,395.17,214.82,1.7549675286666668,1991.25
8209,5.29,26.41106016,-25.05243403,36.46,159.48,-72.38,1.760737344,1991.25
8275,8.91,26.66124423,12.41195514,43.37,33.27,-75.54,1.7774162820000001,1991.25
8362,5.63,26.9336011,63.85310111,100.24,582.05,-246.83,1.7955734066666666,1991.25
8382,12.24,27.01565093,21.20726838,48.23,341.07,-212.9,1.8010433953333334,1991.25
8433,5.78,27.17366149,32.68948705,36.65,-166.73,297.35,1.8115774326666667,1991.25
8486,6.72,27.34762392,-10.70331596,43.47,-122.64,-100.38,1.823174928,1991.25
8497,4.66,27.39662961,-10.68618074,42.35,-148.9,-94.47,1.8264419740000002,1991.25
8514,6.37,27.45359409,-38.40348295,36.89,2.1,282.37,1.830239606,1991.25
8543,8.06,27.5329329,29.46472971,37.33,-35.83,-63.84,1.83552886,1991.25
8691,11.8,27.95145439,-10.80215939,56.35,568.32,-537.78,1.8634302926666666,1991.25
8709,12.44,28.01232553,47.00155059,63.08,1.23,124.11,1.8674883686666666,1991.25
8768,8.89,28.20266288,-22.43485464,90.17,844.01,-0.81,1.8801775253333333,1991.25
8796,3.42,28.27041595,29.57939727,50.87,12.02,-233.69,1.8846943966666667,1991.25
8867,8.47,28.52575237,66.17653388,45.16,-44.93,-139.21,1.9017168246666667,1991.25
8903,2.64,28.65978771,20.80829949,54.74,96.32,-108.8,1.910652514,1991.25
9007,3.69,28.98680207,-51.60958673,57.19,681.24,284.23,1.9324534713333332,1991.25
9044,8.61,29.13320582,-60.22710031,50.76,446.69,190.22,1.9422137213333335,1991.25
9085,6.1,29.24856719,-51.76685008,37.97,348.83,249.36,1.9499044793333333,1991.25
9187,10.49,29.57712919,-65.21856738,34.07,162.55,196.25,1.9718086126666667,1991.25
9236,2.86,29.69113269,-61.56992444,45.74,262.54,26.88,1.9794088459999999,1991.25
9269,7.14,29.77693064,33.21053783,40.74,243.17,-352.76,1.9851287093333334,1991.25
9275,10.89,29.80095354,3.51918598,33.53,258.84,26.45,1.9867302359999999,1991.25
9291,12.21,29.84648007,58.52160775,83.2,321.81,-195.33,1.989765338,1991.25
9560,12.26,30.71160752,5.70754051,36.17,2338.67,-704.72,2.0474405013333334,1991.25
9603,11.16,30.87574581,-4.91103188,34.89,99.21,-187.89,2.058383054,1991.25
9716,7.79,31.24714248,-15.67799402,39.16,20.23,-45.15,2.083142832,1991.25
9724,10.19,31.26683543,-17.61420901,105.94,1317.53,-173.94,2.0844556953333333,1991.25
9749,10.88,31.34762968,-28.07075687,44.37,340.02,422.12,2.0898419786666667,1991.25
9786,12.15,31.45378802,-30.17689282,105.64,-527.75,100.08,2.0969192013333333,1991.25
9788,9.83,31.45587015,30.78410257,34.78,-171.67,-95.31,2.09705801,1991.25
9829,6.89,31.62599843,24.33435081,43.14,6.37,-147.15,2.108399895333333,1991.25
9884,2.01,31.79285757,23.46277743,49.48,190.73,-145.77,2.119523838,1991.25
10031,6.57,32.2820623,71.55258863,36.57,308.26,-239.61,2.1521374866666667,1991.25
10037,10.89,32.29411376,-16.33978445,33.44,517.26,79.2,2.1529409173333334,1991.25
10072,11.78,32.39926138,-14.35821908,50.34,518.62,-353.0,2.1599507586666666,1991.25
10138,6.12,32.60000721,-50.82531507,91.63,2092.84,654.32,2.1733338140000003,1991.25
10191,10.15,32.75971117,-35.67024597,48.22,-158.26,-214.08,2.183980744666667,1991.25
10279,10.04,33.09173956,3.58012318,96.28,-1761.07,-1852.82,2.2061159706666666,1991.25
10301,8.36,33.17929969,-53.74396658,34.97,-107.72,31.17,2.2119533126666666,1991.25
10306,5.23,33.19993262,21.21098318,33.19,162.52,4.07,2.2133288413333334,1991.25
10312,11.1,33.2112883,-17.68721593,39.26,494.4,202.92,2.2140858866666666,1991.25
10321,7.19,33.22900055,40.6686042,38.12,59.29,-108.78,2.2152667033333335,1991.25
10337,9.84,33.29970594,-21.19658781,43.0,377.79,54.93,2.219980396,1991.25
10339,7.35,33.30537928,40.50782151,39.1,58.11,-95.9,2.2203586186666664,1991.25
10395,10.31,33.47126642,-32.03994906,80.79,759.13,-534.67,2.2314177613333332,1991.25
10416,8.55,33.55657244,-3.63467442,43.73,-12.05,-217.7,2.237104829333333,1991.25
10500,11.88,33.84048981,7.49518726,34.06,399.91,-408.48,2.256032654,1991.25
10505,6.8,33.85049328,24.27176457,37.87,460.71,-192.92,2.256699552,1991.25
10529,9.91,33.91876882,67.67781871,42.46,515.14,-318.06,2.2612512546666665,1991.25
10531,7.13,33.92400175,67.67305655,42.46,515.14,-318.06,2.2616001166666666,1991.25
10542,7.94,33.9423663,-18.237874,44.96,-42.44,-123.47,2.2628244200000003,1991.25
10617,12.02,34.16971499,-30.98900065,70.16,683.13,251.49,2.2779809993333333,1991.25
10644,4.84,34.26007346,34.22482985,92.2,1151.61,-246.32,2.2840048973333333,1991.25
10688,11.48,34.39039667,-53.98996844,40.4,463.81,390.34,2.2926931113333335,1991.25
10712,11.62,34.48535952,-35.61750142,36.24,421.31,277.2,2.299023968,1991.25
10723,5.6,34.50510951,1.75689975,40.04,365.99,371.16,2.300340634,1991.25
10798,6.33,34.74435827,-25.94676773,78.88,-218.07,444.51,2.316290551333333,1991.25
10812,11.59,34.78776199,-36.77942028,71.56,1394.12,549.99,2.3191841326666665,1991.25
10925,8.67,35.17819775,-39.03366485,39.3,213.13,-26.87,2.3452131833333336,1991.25
10960,10.31,35.30254204,53.56094337,34.89,-274.82,-41.62,2.3535028026666667,1991.25
11000,9.07,35.43434853,-6.87965555,37.34,296.18,51.14,2.362289902,1991.25
11029,5.43,35.50600237,-10.77733458,33.48,153.43,-81.89,2.3670668246666664,1991.25
11048,9.4,35.56023207,47.87992925,83.93,216.66,40.88,2.370682138,1991.25
11072,5.19,35.6350873,-23.81631542,45.6,197.34,-4.39,2.3756724866666667,1991.25
11349,7.94,36.50644941,5.77943598,35.86,352.45,83.14,2.4337632940000002,1991.25
11439,10.89,36.8752401,-30.90970391,48.01,448.03,-73.95,2.45834934,1991.25
11452,8.69,36.9408789,4.43156925,60.22,87.29,240.0,2.46272526,1991.25
11542,9.57,37.19241883,32.25925538,38.71,445.51,96.36,2.479494588666667,1991.25
11558,12.0,37.22783627,12.08895859,37.55,3.65,81.58,2.4818557513333332,1991.25
11565,8.78,37.25546592,-19.97961837,52.9,612.86,186.56,2.483697728,1991.25
11650,12.79,37.569093,5.26414062,41.15,71.15,-24.6,2.5046062,1991.25
11759,8.67,37.92715509,-15.27316563,38.3,-75.71,-120.03,2.528477006,1991.25
11783,4.74,38.02198846,-15.2443199,38.73,-80.92,-146.84,2.5347992306666667,1991.25
11843,6.0,38.22562452,15.03446457,34.84,-15.48,36.89,2.5483749679999996,1991.25
11852,8.84,38.24439125,-72.68790873,44.31,140.91,197.37,2.5496260833333335,1991.25
11949,7.59,38.54307752,42.78572679,32.63,406.1,-193.07,2.569538501333333,1991.25
11964,8.89,38.59383064,-43.79563863,86.87,57.89,-293.65,2.572922042666667,1991.25
12097,10.68,38.97146537,20.2202253,71.6,251.92,-140.35,2.5980976913333333,1991.25
12110,8.34,39.00301108,-23.52135802,47.04,84.53,13.04,2.6002007386666666,1991.25
12114,5.79,39.01596864,6.88336423,138.72,1806.27,1442.5,2.6010645759999997,1991.25
12144,11.95,39.13553275,-34.60783053,33.67,309.42,-397.22,2.6090355166666668,1991.25
12158,8.1,39.1732226,-3.15627771,41.09,322.92,56.74,2.6115481733333334,1991.25
12186,5.78,39.24425358,-34.57734519,39.16,-18.27,-259.92,2.616283572,1991.25
12261,12.36,39.46958019,-58.75358168,67.2,78.97,206.57,2.631305346,1991.25
12351,9.48,39.75497757,-58.18722018,60.51,-18.96,30.33,2.650331838,1991.25
12390,4.83,39.89054885,-11.87158159,36.99,172.01,-236.31,2.6593699233333337,1991.25
12444,5.79,40.05209879,-9.45268375,46.42,-138.45,-78.69,2.6701399193333333,1991.25
12493,9.51,40.17794724,1.19811427,44.84,281.66,230.89,2.678529816,1991.25
12530,5.72,40.30779517,-0.69534847,46.24,218.94,-125.3,2.6871863446666664,1991.25
12623,4.91,40.5622035,40.19438688,40.52,-16.84,-182.29,2.7041469,1991.25
12653,5.4,40.63816025,-50.80082665,58.0,333.73,219.21,2.709210683333333,1991.25
12706,3.47,40.82551897,3.23617162,39.78,-146.43,-145.27,2.7217012646666663,1991.25
12709,8.23,40.83604659,19.42928193,53.89,434.67,-15.5,2.7224031060000002,1991.25
12723,9.04,40.89230348,-46.45356745,36.44,72.43,-527.26,2.7261535653333335,1991.25
12749,11.92,40.97021936,-8.82753956,42.19,617.59,-754.33,2.7313479573333335,1991.25
12777,4.1,41.04869991,49.22866639,89.03,334.03,-89.96,2.7365799940000004,1991.25
12781,10.55,41.06229453,25.52424901,132.42,864.77,-367.17,2.737486302,1991.25
12828,4.27,41.23488901,10.11421979,38.71,285.17,-30.4,2.748992600666667,1991.25
12843,4.47,41.27492276,-18.57265077,71.56,330.93,36.28,2.7516615173333334,1991.25
12886,10.8,41.41391698,44.94906212,42.59,409.77,-125.87,2.7609277986666667,1991.25
12926,7.89,41.56271915,25.65026311,38.95,238.73,-149.9,2.7708479433333335,1991.25
12929,8.59,41.57133117,11.77575063,62.83,265.49,-210.1,2.771422078,1991.25
12961,10.25,41.67791744,-23.08695475,42.01,292.67,141.42,2.7785278293333335,1991.25
13065,11.07,41.98326175,28.71224846,36.45,-166.37,13.72,2.7988841166666663,1991.25
13081,7.56,42.03737461,27.06894254,44.71,264.17,-127.75,2.8024916406666667,1991.25
13169,8.29,42.3338209,53.02355123,35.21,41.8,-205.77,2.8222547266666664,1991.25
13218,10.72,42.54102469,-53.14019279,76.45,-117.39,502.88,2.836068312666667,1991.25
13258,8.87,42.65286081,15.71087586,44.61,339.53,-395.62,2.843524054,1991.25
